grna_id	grna_target	chr	start	end
250514_VIC_CFB_TSS_Enhancers_1479	ENSG00000181195	chr8	56446092.0	56446112.0
250514_VIC_CFB_TSS_Enhancers_1480	ENSG00000181195	chr8	56446101.0	56446121.0
250514_VIC_CFB_TSS_Enhancers_1481	ENSG00000181195	chr8	56446144.0	56446164.0
250514_VIC_CFB_TSS_Enhancers_1482	ENSG00000181195	chr8	56446199.0	56446219.0
250514_VIC_CFB_TSS_Enhancers_1483	ENSG00000181195	chr8	56446237.0	56446257.0
250514_VIC_CFB_TSS_Enhancers_1484	ENSG00000181195	chr8	56446258.0	56446278.0
250514_VIC_CFB_TSS_Enhancers_1576	ENSG00000119403	chr9	120894652.0	120894672.0
250514_VIC_CFB_TSS_Enhancers_1577	ENSG00000119403	chr9	120894681.0	120894701.0
250514_VIC_CFB_TSS_Enhancers_1578	ENSG00000119403	chr9	120894693.0	120894713.0
250514_VIC_CFB_TSS_Enhancers_1579	ENSG00000119403	chr9	120894753.0	120894773.0
250514_VIC_CFB_TSS_Enhancers_1580	ENSG00000119403	chr9	120894759.0	120894779.0
250514_VIC_CFB_TSS_Enhancers_1581	ENSG00000119403	chr9	120894776.0	120894796.0
250514_VIC_CFB_TSS_Enhancers_1582	ENSG00000119403	chr9	120894785.0	120894805.0
250514_VIC_CFB_TSS_Enhancers_1583	ENSG00000119403	chr9	120894809.0	120894829.0
250514_VIC_CFB_TSS_Enhancers_1584	ENSG00000119403	chr9	120894825.0	120894845.0
250514_VIC_CFB_TSS_Enhancers_1585	ENSG00000119403	chr9	120894879.0	120894899.0
250514_VIC_CFB_TSS_Enhancers_1586	ENSG00000119403	chr9	120894964.0	120894984.0
250514_VIC_CFB_TSS_Enhancers_1587	ENSG00000119403	chr9	120895015.0	120895035.0
250514_VIC_CFB_TSS_Enhancers_1588	ENSG00000119403	chr9	120895021.0	120895041.0
250514_VIC_CFB_TSS_Enhancers_1589	ENSG00000119403	chr9	120895057.0	120895077.0
250514_VIC_CFB_TSS_Enhancers_1590	ENSG00000119403	chr9	120895116.0	120895136.0
250514_VIC_CFB_TSS_Enhancers_1591	VIC_PHF19_enh_1	chr9	120918938.0	120918958.0
250514_VIC_CFB_TSS_Enhancers_1592	VIC_PHF19_enh_1	chr9	120918968.0	120918988.0
250514_VIC_CFB_TSS_Enhancers_1593	VIC_PHF19_enh_1	chr9	120918980.0	120919000.0
250514_VIC_CFB_TSS_Enhancers_1594	VIC_PHF19_enh_1	chr9	120919042.0	120919062.0
250514_VIC_CFB_TSS_Enhancers_1595	VIC_PHF19_enh_1	chr9	120919049.0	120919069.0
250514_VIC_CFB_TSS_Enhancers_1596	VIC_PHF19_enh_1	chr9	120919066.0	120919086.0
250514_VIC_CFB_TSS_Enhancers_1597	VIC_PHF19_enh_1	chr9	120919086.0	120919106.0
250514_VIC_CFB_TSS_Enhancers_1598	VIC_PHF19_enh_1	chr9	120919163.0	120919183.0
250514_VIC_CFB_TSS_Enhancers_1599	VIC_PHF19_enh_1	chr9	120919189.0	120919209.0
250514_VIC_CFB_TSS_Enhancers_1600	VIC_PHF19_enh_1	chr9	120919273.0	120919293.0
250514_VIC_CFB_TSS_Enhancers_1601	VIC_PHF19_enh_1	chr9	120919292.0	120919312.0
250514_VIC_CFB_TSS_Enhancers_1602	VIC_PHF19_enh_1	chr9	120919359.0	120919379.0
250514_VIC_CFB_TSS_Enhancers_1603	VIC_PHF19_enh_1	chr9	120919372.0	120919392.0
250514_VIC_CFB_TSS_Enhancers_1604	VIC_PHF19_enh_1	chr9	120919383.0	120919403.0
250514_VIC_CFB_TSS_Enhancers_1605	VIC_PHF19_enh_1	chr9	120919412.0	120919432.0
250514_VIC_CFB_TSS_Enhancers_1621	ENSG00000097007	chr9	130712799.0	130712819.0
250514_VIC_CFB_TSS_Enhancers_1622	ENSG00000097007	chr9	130712849.0	130712869.0
250514_VIC_CFB_TSS_Enhancers_1623	ENSG00000097007	chr9	130712885.0	130712905.0
250514_VIC_CFB_TSS_Enhancers_1624	ENSG00000097007	chr9	130712903.0	130712923.0
250514_VIC_CFB_TSS_Enhancers_1625	ENSG00000097007	chr9	130712938.0	130712958.0
250514_VIC_CFB_TSS_Enhancers_1626	ENSG00000097007	chr9	130712963.0	130712983.0
250514_VIC_CFB_TSS_Enhancers_1627	ENSG00000097007	chr9	130712981.0	130713001.0
250514_VIC_CFB_TSS_Enhancers_1628	ENSG00000097007	chr9	130713031.0	130713051.0
250514_VIC_CFB_TSS_Enhancers_1629	ENSG00000097007	chr9	130713070.0	130713090.0
250514_VIC_CFB_TSS_Enhancers_1630	ENSG00000097007	chr9	130713104.0	130713124.0
250514_VIC_CFB_TSS_Enhancers_1631	ENSG00000097007	chr9	130713134.0	130713154.0
250514_VIC_CFB_TSS_Enhancers_1632	ENSG00000097007	chr9	130713141.0	130713161.0
250514_VIC_CFB_TSS_Enhancers_1633	ENSG00000097007	chr9	130713187.0	130713207.0
250514_VIC_CFB_TSS_Enhancers_1634	ENSG00000097007	chr9	130713215.0	130713235.0
250514_VIC_CFB_TSS_Enhancers_1635	ENSG00000097007	chr9	130713268.0	130713288.0
250514_VIC_CFB_TSS_Enhancers_1651	VIC_ADAMTSL2_enh_1	chr9	133506033.0	133506053.0
250514_VIC_CFB_TSS_Enhancers_1652	VIC_ADAMTSL2_enh_1	chr9	133506049.0	133506069.0
250514_VIC_CFB_TSS_Enhancers_1653	VIC_ADAMTSL2_enh_1	chr9	133506060.0	133506080.0
250514_VIC_CFB_TSS_Enhancers_1654	VIC_ADAMTSL2_enh_1	chr9	133506071.0	133506091.0
250514_VIC_CFB_TSS_Enhancers_1655	VIC_ADAMTSL2_enh_1	chr9	133506109.0	133506129.0
250514_VIC_CFB_TSS_Enhancers_1656	VIC_ADAMTSL2_enh_1	chr9	133506135.0	133506155.0
250514_VIC_CFB_TSS_Enhancers_1657	VIC_ADAMTSL2_enh_1	chr9	133506140.0	133506160.0
250514_VIC_CFB_TSS_Enhancers_1658	VIC_ADAMTSL2_enh_1	chr9	133506168.0	133506188.0
250514_VIC_CFB_TSS_Enhancers_1659	VIC_ADAMTSL2_enh_1	chr9	133506189.0	133506209.0
250514_VIC_CFB_TSS_Enhancers_1660	VIC_ADAMTSL2_enh_1	chr9	133506195.0	133506215.0
250514_VIC_CFB_TSS_Enhancers_1661	VIC_ADAMTSL2_enh_1	chr9	133506203.0	133506223.0
250514_VIC_CFB_TSS_Enhancers_1662	VIC_ADAMTSL2_enh_1	chr9	133506245.0	133506265.0
250514_VIC_CFB_TSS_Enhancers_1663	VIC_ADAMTSL2_enh_1	chr9	133506272.0	133506292.0
250514_VIC_CFB_TSS_Enhancers_1664	VIC_ADAMTSL2_enh_1	chr9	133506279.0	133506299.0
250514_VIC_CFB_TSS_Enhancers_1665	VIC_ADAMTSL2_enh_1	chr9	133506293.0	133506313.0
250514_VIC_CFB_TSS_Enhancers_1666	VIC_ADAMTSL2_enh_2	chr9	133513835.0	133513855.0
250514_VIC_CFB_TSS_Enhancers_1667	VIC_ADAMTSL2_enh_2	chr9	133513916.0	133513936.0
250514_VIC_CFB_TSS_Enhancers_1668	VIC_ADAMTSL2_enh_2	chr9	133513917.0	133513937.0
250514_VIC_CFB_TSS_Enhancers_1669	VIC_ADAMTSL2_enh_2	chr9	133513920.0	133513940.0
250514_VIC_CFB_TSS_Enhancers_1670	VIC_ADAMTSL2_enh_2	chr9	133513921.0	133513941.0
250514_VIC_CFB_TSS_Enhancers_1671	VIC_ADAMTSL2_enh_2	chr9	133513938.0	133513958.0
250514_VIC_CFB_TSS_Enhancers_1672	VIC_ADAMTSL2_enh_2	chr9	133513948.0	133513968.0
250514_VIC_CFB_TSS_Enhancers_1673	VIC_ADAMTSL2_enh_2	chr9	133513953.0	133513973.0
250514_VIC_CFB_TSS_Enhancers_1674	VIC_ADAMTSL2_enh_2	chr9	133513970.0	133513990.0
250514_VIC_CFB_TSS_Enhancers_1675	VIC_ADAMTSL2_enh_2	chr9	133513990.0	133514010.0
250514_VIC_CFB_TSS_Enhancers_1676	VIC_ADAMTSL2_enh_2	chr9	133513999.0	133514019.0
250514_VIC_CFB_TSS_Enhancers_1677	VIC_ADAMTSL2_enh_2	chr9	133514009.0	133514029.0
250514_VIC_CFB_TSS_Enhancers_1678	VIC_ADAMTSL2_enh_2	chr9	133514013.0	133514033.0
250514_VIC_CFB_TSS_Enhancers_1679	VIC_ADAMTSL2_enh_2	chr9	133514056.0	133514076.0
250514_VIC_CFB_TSS_Enhancers_1680	VIC_ADAMTSL2_enh_2	chr9	133514066.0	133514086.0
250514_VIC_CFB_TSS_Enhancers_1711	ENSG00000151150	chr10	60140782.0	60140802.0
250514_VIC_CFB_TSS_Enhancers_1712	ENSG00000151150	chr10	60140822.0	60140842.0
250514_VIC_CFB_TSS_Enhancers_1713	ENSG00000151150	chr10	60140862.0	60140882.0
250514_VIC_CFB_TSS_Enhancers_1714	ENSG00000151150	chr10	60140944.0	60140964.0
250514_VIC_CFB_TSS_Enhancers_1715	ENSG00000151150	chr10	60140948.0	60140968.0
250514_VIC_CFB_TSS_Enhancers_1716	ENSG00000151150	chr10	60140959.0	60140979.0
250514_VIC_CFB_TSS_Enhancers_1717	ENSG00000151150	chr10	60140965.0	60140985.0
250514_VIC_CFB_TSS_Enhancers_1718	ENSG00000151150	chr10	60141004.0	60141024.0
250514_VIC_CFB_TSS_Enhancers_1719	ENSG00000151150	chr10	60141041.0	60141061.0
250514_VIC_CFB_TSS_Enhancers_1720	ENSG00000151150	chr10	60141045.0	60141065.0
250514_VIC_CFB_TSS_Enhancers_1721	ENSG00000151150	chr10	60141051.0	60141071.0
250514_VIC_CFB_TSS_Enhancers_1722	ENSG00000151150	chr10	60141094.0	60141114.0
250514_VIC_CFB_TSS_Enhancers_1723	ENSG00000151150	chr10	60141095.0	60141115.0
250514_VIC_CFB_TSS_Enhancers_1724	ENSG00000151150	chr10	60141102.0	60141122.0
250514_VIC_CFB_TSS_Enhancers_1725	ENSG00000151150	chr10	60141210.0	60141230.0
250514_VIC_CFB_TSS_Enhancers_1726	FB_COL13A1_enh_1	chr10	69800121.0	69800141.0
250514_VIC_CFB_TSS_Enhancers_1727	FB_COL13A1_enh_1	chr10	69800149.0	69800169.0
250514_VIC_CFB_TSS_Enhancers_1728	FB_COL13A1_enh_1	chr10	69800190.0	69800210.0
250514_VIC_CFB_TSS_Enhancers_1729	FB_COL13A1_enh_1	chr10	69800197.0	69800217.0
250514_VIC_CFB_TSS_Enhancers_1730	FB_COL13A1_enh_1	chr10	69800202.0	69800222.0
250514_VIC_CFB_TSS_Enhancers_1731	FB_COL13A1_enh_1	chr10	69800205.0	69800225.0
250514_VIC_CFB_TSS_Enhancers_1732	FB_COL13A1_enh_1	chr10	69800210.0	69800230.0
250514_VIC_CFB_TSS_Enhancers_1733	FB_COL13A1_enh_1	chr10	69800272.0	69800292.0
250514_VIC_CFB_TSS_Enhancers_1734	FB_COL13A1_enh_1	chr10	69800296.0	69800316.0
250514_VIC_CFB_TSS_Enhancers_1735	FB_COL13A1_enh_1	chr10	69800298.0	69800318.0
250514_VIC_CFB_TSS_Enhancers_1736	FB_COL13A1_enh_1	chr10	69800319.0	69800339.0
250514_VIC_CFB_TSS_Enhancers_1737	FB_COL13A1_enh_1	chr10	69800335.0	69800355.0
250514_VIC_CFB_TSS_Enhancers_1738	FB_COL13A1_enh_1	chr10	69800351.0	69800371.0
250514_VIC_CFB_TSS_Enhancers_1739	FB_COL13A1_enh_1	chr10	69800391.0	69800411.0
250514_VIC_CFB_TSS_Enhancers_1740	FB_COL13A1_enh_1	chr10	69800400.0	69800420.0
250514_VIC_CFB_TSS_Enhancers_1756	ENSG00000156110	chr10	74151009.0	74151029.0
250514_VIC_CFB_TSS_Enhancers_1757	ENSG00000156110	chr10	74151052.0	74151072.0
250514_VIC_CFB_TSS_Enhancers_1758	ENSG00000156110	chr10	74151060.0	74151080.0
250514_VIC_CFB_TSS_Enhancers_1759	ENSG00000156110	chr10	74151074.0	74151094.0
250514_VIC_CFB_TSS_Enhancers_1760	ENSG00000156110	chr10	74151127.0	74151147.0
250514_VIC_CFB_TSS_Enhancers_1761	ENSG00000156110	chr10	74151151.0	74151171.0
250514_VIC_CFB_TSS_Enhancers_1762	ENSG00000156110	chr10	74151190.0	74151210.0
250514_VIC_CFB_TSS_Enhancers_1763	ENSG00000156110	chr10	74151219.0	74151239.0
250514_VIC_CFB_TSS_Enhancers_1764	ENSG00000156110	chr10	74151246.0	74151266.0
250514_VIC_CFB_TSS_Enhancers_1765	ENSG00000156110	chr10	74151321.0	74151341.0
250514_VIC_CFB_TSS_Enhancers_1766	ENSG00000156110	chr10	74151349.0	74151369.0
250514_VIC_CFB_TSS_Enhancers_1767	ENSG00000156110	chr10	74151384.0	74151404.0
250514_VIC_CFB_TSS_Enhancers_1768	ENSG00000156110	chr10	74151401.0	74151421.0
250514_VIC_CFB_TSS_Enhancers_1769	ENSG00000156110	chr10	74151419.0	74151439.0
250514_VIC_CFB_TSS_Enhancers_1770	ENSG00000156110	chr10	74151447.0	74151467.0
250514_VIC_CFB_TSS_Enhancers_1771	ENSG00000156110	chr10	74176264.0	74176284.0
250514_VIC_CFB_TSS_Enhancers_1772	ENSG00000156110	chr10	74176338.0	74176358.0
250514_VIC_CFB_TSS_Enhancers_1773	ENSG00000156110	chr10	74176342.0	74176362.0
250514_VIC_CFB_TSS_Enhancers_1774	ENSG00000156110	chr10	74176395.0	74176415.0
250514_VIC_CFB_TSS_Enhancers_1775	ENSG00000156110	chr10	74176443.0	74176463.0
250514_VIC_CFB_TSS_Enhancers_1776	ENSG00000156110	chr10	74176475.0	74176495.0
250514_VIC_CFB_TSS_Enhancers_1777	ENSG00000156110	chr10	74176515.0	74176535.0
250514_VIC_CFB_TSS_Enhancers_1778	ENSG00000156110	chr10	74176573.0	74176593.0
250514_VIC_CFB_TSS_Enhancers_1779	ENSG00000156110	chr10	74176601.0	74176621.0
250514_VIC_CFB_TSS_Enhancers_1780	ENSG00000156110	chr10	74176612.0	74176632.0
250514_VIC_CFB_TSS_Enhancers_1781	ENSG00000156110	chr10	74176651.0	74176671.0
250514_VIC_CFB_TSS_Enhancers_1782	ENSG00000156110	chr10	74176661.0	74176681.0
250514_VIC_CFB_TSS_Enhancers_1783	ENSG00000156110	chr10	74176688.0	74176708.0
250514_VIC_CFB_TSS_Enhancers_1784	ENSG00000156110	chr10	74176694.0	74176714.0
250514_VIC_CFB_TSS_Enhancers_1785	ENSG00000156110	chr10	74176715.0	74176735.0
250514_VIC_CFB_TSS_Enhancers_1801	ENSG00000171862	chr10	87862317.0	87862337.0
250514_VIC_CFB_TSS_Enhancers_1802	ENSG00000171862	chr10	87862343.0	87862363.0
250514_VIC_CFB_TSS_Enhancers_1803	ENSG00000171862	chr10	87862364.0	87862384.0
250514_VIC_CFB_TSS_Enhancers_1804	ENSG00000171862	chr10	87862375.0	87862395.0
250514_VIC_CFB_TSS_Enhancers_1805	ENSG00000171862	chr10	87862418.0	87862438.0
250514_VIC_CFB_TSS_Enhancers_1806	ENSG00000171862	chr10	87862434.0	87862454.0
250514_VIC_CFB_TSS_Enhancers_1807	ENSG00000171862	chr10	87862475.0	87862495.0
250514_VIC_CFB_TSS_Enhancers_1808	ENSG00000171862	chr10	87862494.0	87862514.0
250514_VIC_CFB_TSS_Enhancers_1809	ENSG00000171862	chr10	87862563.0	87862583.0
250514_VIC_CFB_TSS_Enhancers_1810	ENSG00000171862	chr10	87862582.0	87862602.0
250514_VIC_CFB_TSS_Enhancers_1811	ENSG00000171862	chr10	87862620.0	87862640.0
250514_VIC_CFB_TSS_Enhancers_1812	ENSG00000171862	chr10	87862666.0	87862686.0
250514_VIC_CFB_TSS_Enhancers_1813	ENSG00000171862	chr10	87862719.0	87862739.0
250514_VIC_CFB_TSS_Enhancers_1814	ENSG00000171862	chr10	87862776.0	87862796.0
250514_VIC_CFB_TSS_Enhancers_1815	ENSG00000171862	chr10	87862789.0	87862809.0
250514_VIC_CFB_TSS_Enhancers_1912	ENSG00000017427	chr12	102478420.0	102478440.0
250514_VIC_CFB_TSS_Enhancers_1913	ENSG00000017427	chr12	102478581.0	102478601.0
250514_VIC_CFB_TSS_Enhancers_1914	ENSG00000017427	chr12	102478639.0	102478659.0
250514_VIC_CFB_TSS_Enhancers_1915	ENSG00000017427	chr12	102478642.0	102478662.0
250514_VIC_CFB_TSS_Enhancers_1916	ENSG00000017427	chr12	102478663.0	102478683.0
250514_VIC_CFB_TSS_Enhancers_1917	ENSG00000017427	chr12	102478690.0	102478710.0
250514_VIC_CFB_TSS_Enhancers_1918	ENSG00000017427	chr12	102478734.0	102478754.0
250514_VIC_CFB_TSS_Enhancers_1919	ENSG00000017427	chr12	102478736.0	102478756.0
250514_VIC_CFB_TSS_Enhancers_1920	ENSG00000017427	chr12	102478738.0	102478758.0
250514_VIC_CFB_TSS_Enhancers_1921	ENSG00000017427	chr12	102478750.0	102478770.0
250514_VIC_CFB_TSS_Enhancers_1922	ENSG00000017427	chr12	102478767.0	102478787.0
250514_VIC_CFB_TSS_Enhancers_1923	ENSG00000017427	chr12	102478800.0	102478820.0
250514_VIC_CFB_TSS_Enhancers_1924	ENSG00000017427	chr12	102478824.0	102478844.0
250514_VIC_CFB_TSS_Enhancers_1925	ENSG00000017427	chr12	102478826.0	102478846.0
250514_VIC_CFB_TSS_Enhancers_1926	ENSG00000017427	chr12	102478871.0	102478891.0
250514_VIC_CFB_TSS_Enhancers_1957	ENSG00000111249	chr12	111033949.0	111033969.0
250514_VIC_CFB_TSS_Enhancers_1958	ENSG00000111249	chr12	111034010.0	111034030.0
250514_VIC_CFB_TSS_Enhancers_1959	ENSG00000111249	chr12	111034021.0	111034041.0
250514_VIC_CFB_TSS_Enhancers_1960	ENSG00000111249	chr12	111034170.0	111034190.0
250514_VIC_CFB_TSS_Enhancers_1961	ENSG00000111249	chr12	111034227.0	111034247.0
250514_VIC_CFB_TSS_Enhancers_1962	ENSG00000111249	chr12	111034239.0	111034259.0
250514_VIC_CFB_TSS_Enhancers_1963	ENSG00000111249	chr12	111034282.0	111034302.0
250514_VIC_CFB_TSS_Enhancers_1964	ENSG00000111249	chr12	111034284.0	111034304.0
250514_VIC_CFB_TSS_Enhancers_1965	ENSG00000111249	chr12	111034294.0	111034314.0
250514_VIC_CFB_TSS_Enhancers_1966	ENSG00000111249	chr12	111034298.0	111034318.0
250514_VIC_CFB_TSS_Enhancers_1967	ENSG00000111249	chr12	111034316.0	111034336.0
250514_VIC_CFB_TSS_Enhancers_1968	ENSG00000111249	chr12	111034317.0	111034337.0
250514_VIC_CFB_TSS_Enhancers_1969	ENSG00000111249	chr12	111034354.0	111034374.0
250514_VIC_CFB_TSS_Enhancers_1970	ENSG00000111249	chr12	111034383.0	111034403.0
250514_VIC_CFB_TSS_Enhancers_1971	ENSG00000111249	chr12	111034391.0	111034411.0
250514_VIC_CFB_TSS_Enhancers_1972	ENSG00000089225	chr12	114405951.0	114405971.0
250514_VIC_CFB_TSS_Enhancers_1973	ENSG00000089225	chr12	114405953.0	114405973.0
250514_VIC_CFB_TSS_Enhancers_1974	ENSG00000089225	chr12	114405954.0	114405974.0
250514_VIC_CFB_TSS_Enhancers_1975	ENSG00000089225	chr12	114405975.0	114405995.0
250514_VIC_CFB_TSS_Enhancers_1976	ENSG00000089225	chr12	114405994.0	114406014.0
250514_VIC_CFB_TSS_Enhancers_1977	ENSG00000089225	chr12	114406026.0	114406046.0
250514_VIC_CFB_TSS_Enhancers_1978	ENSG00000089225	chr12	114406094.0	114406114.0
250514_VIC_CFB_TSS_Enhancers_1979	ENSG00000089225	chr12	114406126.0	114406146.0
250514_VIC_CFB_TSS_Enhancers_1980	ENSG00000089225	chr12	114406154.0	114406174.0
250514_VIC_CFB_TSS_Enhancers_1981	ENSG00000089225	chr12	114406170.0	114406190.0
250514_VIC_CFB_TSS_Enhancers_1982	ENSG00000089225	chr12	114406229.0	114406249.0
250514_VIC_CFB_TSS_Enhancers_1983	ENSG00000089225	chr12	114406231.0	114406251.0
250514_VIC_CFB_TSS_Enhancers_1984	ENSG00000089225	chr12	114406245.0	114406265.0
250514_VIC_CFB_TSS_Enhancers_1985	ENSG00000089225	chr12	114406310.0	114406330.0
250514_VIC_CFB_TSS_Enhancers_1986	ENSG00000089225	chr12	114406340.0	114406360.0
250514_VIC_CFB_TSS_Enhancers_1987	ENSG00000089225	chr12	114408193.0	114408213.0
250514_VIC_CFB_TSS_Enhancers_1988	ENSG00000089225	chr12	114408215.0	114408235.0
250514_VIC_CFB_TSS_Enhancers_1989	ENSG00000089225	chr12	114408259.0	114408279.0
250514_VIC_CFB_TSS_Enhancers_1990	ENSG00000089225	chr12	114408264.0	114408284.0
250514_VIC_CFB_TSS_Enhancers_1991	ENSG00000089225	chr12	114408313.0	114408333.0
250514_VIC_CFB_TSS_Enhancers_1992	ENSG00000089225	chr12	114408340.0	114408360.0
250514_VIC_CFB_TSS_Enhancers_1993	ENSG00000089225	chr12	114408374.0	114408394.0
250514_VIC_CFB_TSS_Enhancers_1994	ENSG00000089225	chr12	114408394.0	114408414.0
250514_VIC_CFB_TSS_Enhancers_1995	ENSG00000089225	chr12	114408421.0	114408441.0
250514_VIC_CFB_TSS_Enhancers_1996	ENSG00000089225	chr12	114408481.0	114408501.0
250514_VIC_CFB_TSS_Enhancers_1997	ENSG00000089225	chr12	114408514.0	114408534.0
250514_VIC_CFB_TSS_Enhancers_1998	ENSG00000089225	chr12	114408558.0	114408578.0
250514_VIC_CFB_TSS_Enhancers_1999	ENSG00000089225	chr12	114408594.0	114408614.0
250514_VIC_CFB_TSS_Enhancers_2000	ENSG00000089225	chr12	114408656.0	114408676.0
250514_VIC_CFB_TSS_Enhancers_2001	ENSG00000089225	chr12	114408667.0	114408687.0
250514_VIC_CFB_TSS_Enhancers_2032	VIC_VWA8_enh_1	chr13	42041126.0	42041146.0
250514_VIC_CFB_TSS_Enhancers_2033	VIC_VWA8_enh_1	chr13	42041143.0	42041163.0
250514_VIC_CFB_TSS_Enhancers_2034	VIC_VWA8_enh_1	chr13	42041180.0	42041200.0
250514_VIC_CFB_TSS_Enhancers_2035	VIC_VWA8_enh_1	chr13	42041218.0	42041238.0
250514_VIC_CFB_TSS_Enhancers_2036	VIC_VWA8_enh_1	chr13	42041253.0	42041273.0
250514_VIC_CFB_TSS_Enhancers_2037	VIC_VWA8_enh_1	chr13	42041271.0	42041291.0
250514_VIC_CFB_TSS_Enhancers_2038	VIC_VWA8_enh_1	chr13	42041302.0	42041322.0
250514_VIC_CFB_TSS_Enhancers_2039	VIC_VWA8_enh_1	chr13	42041317.0	42041337.0
250514_VIC_CFB_TSS_Enhancers_2040	VIC_VWA8_enh_1	chr13	42041326.0	42041346.0
250514_VIC_CFB_TSS_Enhancers_2041	VIC_VWA8_enh_1	chr13	42041346.0	42041366.0
250514_VIC_CFB_TSS_Enhancers_2042	VIC_VWA8_enh_1	chr13	42041398.0	42041418.0
250514_VIC_CFB_TSS_Enhancers_2043	VIC_VWA8_enh_1	chr13	42041411.0	42041431.0
250514_VIC_CFB_TSS_Enhancers_2044	VIC_VWA8_enh_1	chr13	42041424.0	42041444.0
250514_VIC_CFB_TSS_Enhancers_2045	VIC_VWA8_enh_1	chr13	42041495.0	42041515.0
250514_VIC_CFB_TSS_Enhancers_2046	VIC_VWA8_enh_1	chr13	42041573.0	42041593.0
250514_VIC_CFB_TSS_Enhancers_2047	VIC_VWA8_enh_2	chr13	42047584.0	42047604.0
250514_VIC_CFB_TSS_Enhancers_2048	VIC_VWA8_enh_2	chr13	42047586.0	42047606.0
250514_VIC_CFB_TSS_Enhancers_2049	VIC_VWA8_enh_2	chr13	42047620.0	42047640.0
250514_VIC_CFB_TSS_Enhancers_2050	VIC_VWA8_enh_2	chr13	42047629.0	42047649.0
250514_VIC_CFB_TSS_Enhancers_2051	VIC_VWA8_enh_2	chr13	42047640.0	42047660.0
250514_VIC_CFB_TSS_Enhancers_2052	VIC_VWA8_enh_2	chr13	42047652.0	42047672.0
250514_VIC_CFB_TSS_Enhancers_2053	VIC_VWA8_enh_2	chr13	42047656.0	42047676.0
250514_VIC_CFB_TSS_Enhancers_2054	VIC_VWA8_enh_2	chr13	42047665.0	42047685.0
250514_VIC_CFB_TSS_Enhancers_2055	VIC_VWA8_enh_2	chr13	42047665.0	42047685.0
250514_VIC_CFB_TSS_Enhancers_2056	VIC_VWA8_enh_2	chr13	42047708.0	42047728.0
250514_VIC_CFB_TSS_Enhancers_2057	VIC_VWA8_enh_2	chr13	42047715.0	42047735.0
250514_VIC_CFB_TSS_Enhancers_2058	VIC_VWA8_enh_2	chr13	42047719.0	42047739.0
250514_VIC_CFB_TSS_Enhancers_2059	VIC_VWA8_enh_2	chr13	42047730.0	42047750.0
250514_VIC_CFB_TSS_Enhancers_2060	VIC_VWA8_enh_2	chr13	42047740.0	42047760.0
250514_VIC_CFB_TSS_Enhancers_2061	VIC_VWA8_enh_2	chr13	42047817.0	42047837.0
250514_VIC_CFB_TSS_Enhancers_2062	ENSG00000092068	chr14	23154143.0	23154163.0
250514_VIC_CFB_TSS_Enhancers_2063	ENSG00000092068	chr14	23154189.0	23154209.0
250514_VIC_CFB_TSS_Enhancers_2064	ENSG00000092068	chr14	23154198.0	23154218.0
250514_VIC_CFB_TSS_Enhancers_2065	ENSG00000092068	chr14	23154218.0	23154238.0
250514_VIC_CFB_TSS_Enhancers_2066	ENSG00000092068	chr14	23154260.0	23154280.0
250514_VIC_CFB_TSS_Enhancers_2067	ENSG00000092068	chr14	23154312.0	23154332.0
250514_VIC_CFB_TSS_Enhancers_2068	ENSG00000092068	chr14	23154323.0	23154343.0
250514_VIC_CFB_TSS_Enhancers_2069	ENSG00000092068	chr14	23154364.0	23154384.0
250514_VIC_CFB_TSS_Enhancers_2070	ENSG00000092068	chr14	23154389.0	23154409.0
250514_VIC_CFB_TSS_Enhancers_2071	ENSG00000092068	chr14	23154402.0	23154422.0
250514_VIC_CFB_TSS_Enhancers_2072	ENSG00000092068	chr14	23154476.0	23154496.0
250514_VIC_CFB_TSS_Enhancers_2073	ENSG00000092068	chr14	23154498.0	23154518.0
250514_VIC_CFB_TSS_Enhancers_2074	ENSG00000092068	chr14	23154557.0	23154577.0
250514_VIC_CFB_TSS_Enhancers_2075	ENSG00000092068	chr14	23154578.0	23154598.0
250514_VIC_CFB_TSS_Enhancers_2076	ENSG00000092068	chr14	23154617.0	23154637.0
250514_VIC_CFB_TSS_Enhancers_2077	ENSG00000092068	chr14	23155109.0	23155129.0
250514_VIC_CFB_TSS_Enhancers_2078	ENSG00000092068	chr14	23155145.0	23155165.0
250514_VIC_CFB_TSS_Enhancers_2079	ENSG00000092068	chr14	23155190.0	23155210.0
250514_VIC_CFB_TSS_Enhancers_2080	ENSG00000092068	chr14	23155206.0	23155226.0
250514_VIC_CFB_TSS_Enhancers_2081	ENSG00000092068	chr14	23155232.0	23155252.0
250514_VIC_CFB_TSS_Enhancers_2082	ENSG00000092068	chr14	23155240.0	23155260.0
250514_VIC_CFB_TSS_Enhancers_2083	ENSG00000092068	chr14	23155279.0	23155299.0
250514_VIC_CFB_TSS_Enhancers_2084	ENSG00000092068	chr14	23155300.0	23155320.0
250514_VIC_CFB_TSS_Enhancers_2085	ENSG00000092068	chr14	23155393.0	23155413.0
250514_VIC_CFB_TSS_Enhancers_2086	ENSG00000092068	chr14	23155399.0	23155419.0
250514_VIC_CFB_TSS_Enhancers_2087	ENSG00000092068	chr14	23155409.0	23155429.0
250514_VIC_CFB_TSS_Enhancers_2088	ENSG00000092068	chr14	23155424.0	23155444.0
